Performance,log_and_diffed_High,log_and_diffed_Low,log_and_diffed_Open,log_and_diffed_Close,log_and_diffed_Volume,log_and_diffed_Marketcap
-17.71616157502487,-0.2526557609132425,0.10831744428769219,0.4108296223941773,-0.19221705352917118,-0.6411020320306058,-0.17432910285630143
-10.511616725219884,-0.17354178918470753,-0.07182998772713645,-0.19975173275216385,-0.11581762617009139,-0.5640443312280716,-0.09434018399936761
11.514267931046183,0.09314574917186347,0.09686964536780751,-0.10739539431317469,0.11264833086341652,0.35575047521755465,0.12689752861630055
-16.41396955255422,-0.14329099581456006,-0.10307539790830111,0.10595517902017626,-0.1823209609835319,-0.6082197142935399,-0.16660047262216438
-8.417947752479462,-0.1456476391671735,-0.26331226684536857,-0.17091444170783232,-0.0795555316051596,0.4478096421386013,0.017017841989613203
-11.851890630910786,-0.07395346980270412,0.05079486640396236,-0.082718295204117,-0.12093515079317041,-0.5464264543353003,-0.03474968132003653
-18.66067159910019,-0.1190805375750682,-0.2417157930709728,-0.1433786997428238,-0.22376751671763417,-0.09480101556830434,-0.21313267737123454
-7.259312643851297,-0.2700072576336492,-0.19393676024042517,-0.23263886363231634,-0.10146121680518738,0.33261274755144044,-0.0918015058153614
26.06745112638777,0.13722736484025433,0.08047688096172884,-0.08217422062960489,0.2248355789028027,-0.05939309075647259,0.2353960759989242
-16.509032548736197,0.01911864532938956,0.10638795702026832,0.2372742316661416,-0.1748044066799851,-0.7145285952790879,-0.1668886615914822
-10.86189499495074,-0.18665397900606606,-0.10410180356772991,-0.18440912207417526,-0.11896066518847176,-0.22162918897908668,-0.10048737261704233
-16.136575202206263,-0.12980864415296367,-0.1682131049352989,-0.10984610584325283,-0.17084343412135505,-0.18170359112889045,-0.16216030914316093
-2.830436762065691,-0.14249794786394848,-0.09408048574912548,-0.1853890996637057,-0.0381211530234358,-0.10487732597309929,-0.029106504984945047
22.794791095977647,0.15535992990720277,0.05604697158747854,-0.02862502010923787,0.2054320499018816,0.7042771760763529,0.21311295460091273
9.937992201622468,0.10879508196545695,0.16290674856304446,0.20754322420550406,0.09694512676908801,-0.0695794230041713,0.10705951036749894
-8.293669493334068,0.01876320370914286,0.041092704761222454,0.09643629299066059,-0.08488879475239802,-0.053923438058401274,-0.07551803867766083
11.389014916704703,-0.013243954431138683,0.01836081706032533,-0.0816192468115724,0.11281805460537081,-0.18083041371713904,0.1215043686144277
