Performance,log_and_diffed_High,log_and_diffed_Low,log_and_diffed_Open,log_and_diffed_Close,log_and_diffed_Volume,log_and_diffed_Marketcap
-31.659359246308814,-0.1557955429146105,-0.19976077581195195,0.12417518344570411,-0.38227030800358897,-0.17856053312394415,-0.3822703636831051
13.980591186381782,-0.1260063378913756,0.1698454244562546,-0.3804487124373841,0.1310748460996809,-0.07917578544320492,0.13107488828270064
-18.295786181898773,-0.1440636869648415,0.02411754948923317,0.13123395946182637,-0.20168864443011802,0.30376566100941815,-0.20168864239497353
51.70593371838526,0.3362727173488391,-0.02108146284462631,-0.20208621986247977,0.41675220329143325,2.500732477310393,1.796378023653304
-10.986157366831389,0.0030018440722274775,0.18509278635301563,0.39712076847402233,-0.13603133909482512,-0.07667541978982406,-0.13603132057183842
31.636096551855506,0.10002231674557205,0.12049811040463965,-0.1071829804568587,0.28406639788954013,0.26559733449237655,0.28406632055841285
1.5593807373245567,-0.009381212766277791,0.20350257928230153,0.2806997602540049,0.02130214837789257,-0.4204523474575499,0.021302206024209625
-9.790554437244545,-0.039285982214047444,-0.04409919612878621,0.015602985935119662,-0.10290653380043313,-0.386714673075673,-0.10290652997714034
-17.887779506393905,0.21844922543650025,-0.2285546005970529,-0.10323302290834757,-0.19728030821673226,-0.3039064710304711,0.2899951939786334
-1.3814534694027578,-0.37997983533238067,0.037911023331037796,-0.15480530550697846,0.02836718283258577,-0.38788273750392577,0.02836717107480169
-15.024298036563348,-0.04835100824022831,-0.17985884461533086,0.000502759904723149,-0.1483912263320395,0.3821605945321398,-0.1483912306022077
1.7836999698748255,-0.1737664192317565,0.009912917361386775,-0.16033661184922998,0.02014800490170554,-0.48676052338843867,0.02443882781910034
7.909511705565905,0.11061634058571368,0.1402343480772057,0.045778659090515816,0.10422170731829272,0.292705247954677,0.10422168089192141
-5.1000632315566,-0.001992016344308567,-0.027443837916208302,0.07645469118098713,-0.052015290849849016,-0.7484186653990577,-0.05201528860684235
-9.889833367245561,-0.014889010051237328,-0.08301436181066535,-0.05239411625920809,-0.10418416011803622,0.3005832976593883,-0.10418410510907705
13.239515984514377,-0.004820456062513578,0.03156840689476148,-0.10359304771488986,0.12487914281470047,-0.419657786672774,0.12487911256169326
-3.8714559734398017,-0.01539491638336088,-0.004471212979243688,0.11758227431578483,-0.04623661559086667,-0.0452491936043149,-0.04623658185998636
-5.68861302896419,-0.05110263197617204,-0.03384594726922696,-0.039094524138019615,-0.058178885262614166,0.2742403305694623,-0.058178870569729924
-9.833135533797366,-0.040979453366690066,-0.051675654813148064,-0.058920728591975724,-0.10386066022423801,-0.2744558097313057,-0.10386070343317755
7.81701175717186,-0.06317097089911528,-0.0414500844577379,-0.10389924497612046,0.07487420623019503,0.49214311919114095,0.07487425768713152
-8.520005280131082,0.01479504245669272,0.03074947583308063,0.0747113863072979,-0.08960375678962151,0.5397905764170314,-0.08936681169163663
1.370085999956639,-0.005554820973767249,0.007528688257817606,-0.08870535846093297,0.013952367874207283,-0.4311503809260113,0.014178177967330896
17.693873977942676,0.09262708014587684,-0.020683487090323638,0.019096831622055888,0.16840575899701005,0.1390838869003641,0.1684057279845419
12.019861564792382,0.11104362633615938,0.21363706671523452,0.1661441594571107,0.11673338528436705,0.00689885480727348,0.11673345522051193
-5.724014550141374,0.007109079831011833,-0.005400808530979795,0.1105127817542444,-0.06193691320017081,-0.09947003162421097,-0.06193693698860869
8.571451069899704,0.03641689283152161,0.030763293940611725,-0.06031204596476858,0.08086994946448645,0.29415984155345853,0.08091457671517688
14.191035640396727,0.18862930501943342,0.10805997569477821,0.091054460844056,0.1415187665178177,0.8782047462641476,0.14151876735535396
-6.218018068568631,-0.07542347191928833,-0.017955507143549987,0.1315609777748854,-0.06533907206944889,0.10430259200811243,-0.0653390454808509
7.433289077317405,0.05307379660906353,0.07213160280397002,-0.0644403185836957,0.07145702235293694,0.6935398388616587,0.07145702180472213
-1.958717110846201,-0.03318328191242692,0.009855404081861252,0.07430861781324793,-0.01717282646162932,-0.43217960629985086,-0.017172868758386528
-1.059559363937112,0.02447392798621184,0.042907651357729115,-0.02352286470990972,-0.01439344929079489,0.44216432105577574,-0.01439347299372784
-5.648904583512586,-0.0028602282579148763,-0.18700656356009304,-0.01258208844614117,-0.060077265919427525,-0.17503671896426276,-0.06007722332884313
1.943199674292893,0.02155082935832464,0.10312431833006297,-0.06684168646758515,0.0105512238861456,0.292648792383158,0.012078481968952559
-9.775845901860459,-0.14892648931109065,-0.0989680499490957,0.008151879784571214,-0.113966737439954,-0.2554247262472451,-0.11396681089380678
-8.394655623979833,-0.06377798589668071,-0.13165023427246592,-0.09764073959178532,-0.08244829991132896,0.021808709230992207,-0.08244821271110325
-3.323064018574746,-0.10064132230163203,-0.012123275497962993,-0.0910949883317187,-0.037209740065640595,0.10531434750922486,-0.037209742196818496
-4.489282017101389,-0.020332012931842947,0.00369013250909056,-0.03351249657981192,-0.04564888816359769,0.0655940846130374,-0.045648973414042615
4.368333193319102,-0.011414390694517884,-0.0014564298188952662,-0.04696611613199053,0.04172172002531305,0.038527909728610865,0.041721798697007983
-3.9797352151705265,-0.004215445826493358,-0.021898312874470527,0.04043215846996073,-0.042934888364312584,-0.025011499733693654,-0.04293496879619596
1.799128653063868,-0.011445025757421234,0.012110052289821205,-0.031449973519138474,0.026992310460696167,-0.13803551457435503,0.02699234864194011
7.594034104606747,0.04050989451315523,0.03448533582045066,0.013011027066442082,0.06837468345288311,0.6398403976213647,0.0683747180373544
